1.000100000000000000e+04,7.200000000000000000e+01
1.000200000000000000e+04,9.400000000000000000e+01
1.000300000000000000e+04,1.110000000000000000e+02
1.000400000000000000e+04,6.500000000000000000e+01
1.000500000000000000e+04,5.800000000000000000e+01
1.000600000000000000e+04,7.600000000000000000e+01
1.000700000000000000e+04,1.400000000000000000e+02
1.000800000000000000e+04,7.800000000000000000e+01
1.000900000000000000e+04,1.210000000000000000e+02
1.001000000000000000e+04,1.060000000000000000e+02
1.001100000000000000e+04,8.500000000000000000e+01
1.001200000000000000e+04,1.040000000000000000e+02
1.001300000000000000e+04,6.300000000000000000e+01
1.001400000000000000e+04,1.090000000000000000e+02
1.001500000000000000e+04,1.040000000000000000e+02
1.001600000000000000e+04,1.070000000000000000e+02
1.001700000000000000e+04,5.500000000000000000e+01
1.001800000000000000e+04,9.400000000000000000e+01
1.001900000000000000e+04,7.000000000000000000e+01
1.002000000000000000e+04,9.100000000000000000e+01
1.002100000000000000e+04,5.200000000000000000e+01
1.002200000000000000e+04,7.100000000000000000e+01
1.002300000000000000e+04,9.600000000000000000e+01
1.002400000000000000e+04,8.700000000000000000e+01
1.002500000000000000e+04,9.100000000000000000e+01
1.002600000000000000e+04,1.010000000000000000e+02
1.002700000000000000e+04,1.090000000000000000e+02
1.002800000000000000e+04,4.700000000000000000e+01
1.002900000000000000e+04,6.500000000000000000e+01
1.003000000000000000e+04,8.800000000000000000e+01
1.003100000000000000e+04,7.400000000000000000e+01
1.003200000000000000e+04,1.160000000000000000e+02
1.003300000000000000e+04,7.100000000000000000e+01
1.003400000000000000e+04,1.220000000000000000e+02
1.003500000000000000e+04,8.300000000000000000e+01
1.003600000000000000e+04,1.280000000000000000e+02
1.003700000000000000e+04,8.900000000000000000e+01
1.003800000000000000e+04,1.140000000000000000e+02
1.003900000000000000e+04,7.400000000000000000e+01
1.004000000000000000e+04,1.090000000000000000e+02
1.004100000000000000e+04,6.400000000000000000e+01
1.004200000000000000e+04,1.020000000000000000e+02
1.004300000000000000e+04,1.000000000000000000e+02
1.004400000000000000e+04,1.060000000000000000e+02
1.004500000000000000e+04,8.700000000000000000e+01
1.004600000000000000e+04,9.700000000000000000e+01
1.004700000000000000e+04,5.200000000000000000e+01
1.004800000000000000e+04,6.600000000000000000e+01
1.004900000000000000e+04,5.700000000000000000e+01
1.005000000000000000e+04,9.200000000000000000e+01
1.005100000000000000e+04,5.700000000000000000e+01
1.005200000000000000e+04,6.600000000000000000e+01
